week_end,published_utc,source,title,link,query,relevance_match,exclusion_rule,cites_later_date,status,query_rank,feed_pos
2022-03-04,2022-02-28T08:00:00Z,Mining.com,Rusal halts alumina shipments from Ukraine,https://news.google.com/rss/articles/CBMidEFVX3lxTFBVSDN4RmFTeFZLUHVnVDB1bjV6QmpEeFVtWjNEeFZIbEU1Y0djT3I1TE5MdnJIZDNfN1pUaVNrTmtDVU1mU3k2eGhYeEp1QXQyV3NsX2pMT1BDaDZ5RXVsS0tsQVIxcTBXRm9RUE9yazZsV2FT?oc=5,en-US:aluminum prices,alumina,,False,duplicate,9,10
2022-03-04,2022-03-03T08:00:00Z,Moneycontrol.com,Nalco: Aluminium price rally a boon; what next for investors?,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPQzhaQmtJSXlodmRMQTE1d3BWWS1VTTZpSjJiTXp6eE9QRjNuMXh1SGF1MmEtQndGc2hvcU5BbEpDS0x0eHlaSDdFMzNndW40VHdQU2l6M1V3TXEzTHdHVkh3eV9NdDZIdkFCZVZNRlJEckpjdVctcG9yMHBqSWZodXdDYnJXRFJpNVhSOS1OS1VzTHNFY21yakJWa0duUmhZUUFSd3pzN1fSAa4BQVVfeXFMTWZjYURzTnFzMDA0YjY4ZEVXSWJIZjFIVVEwX1p0MjVJN1ZaSVlwaUg5dGVjUS1TbngxVVFJMjdfSnVOVkRka2pWX1hRdkxHaHI5VzV4N2JWZ0kzNTNYcDMta1AwQ2cxMmY5VGQwVmpOVXpsRVZNM3p3dFVyS2RfTGp4bWw5RTZVRVE3VnY0YlJxVFJ6VXB1a1hoaEVkdDlaRDljcHItNGtkQ2hsYVJR?oc=5,en-US:aluminum prices,aluminium,,False,duplicate,9,11
2022-03-04,2022-02-27T08:00:00Z,gearpatrol.com,Want an All-Clad Pan Without Paying All-Clad Prices? Check Out These Alternatives,https://news.google.com/rss/articles/CBMickFVX3lxTE5NV0RjcnVhTERFRHM5MGJPeGtXemNIaXZsd3BKNTlkWnlaU3VVZ0ZsLUlnclgwRVNYcnFhUXhxV3lGYS1kRmZRSllyOUF5TVFWSVl2Yy1oS3VuOXlBem4yNzltUXlkMWRMZEVSRmRtLXlWdw?oc=5,en-US:aluminum prices,,,False,irrelevant,9,12
2022-03-04,2022-03-03T08:00:00Z,BikeRadar,"Orbea's latest mountain bike, the Onna, is a budget aluminium hardtail starting from £629 / $799",https://news.google.com/rss/articles/CBMiWkFVX3lxTE85bUFOUkhybXhsQVZFWmNWZEVDNUNjM3FvbjlBdERKRmx1Mk1IcEQzSEt5M0gwQ2M4NG9mN3g1OE9WMXR0V0hjeUpqSldISG0xYjllanV5Skp0Zw?oc=5,en-US:aluminum prices,aluminium,,False,duplicate,9,13
2022-03-04,2022-03-04T08:00:00Z,BBC,Gas prices hit new record sparking fears over bill rises,https://news.google.com/rss/articles/CBMiV0FVX3lxTE0xNlRpY09aZkp3QnZ3bmhNTVBfTjdLZXF3TDlUT2ktU0tYeUQxdERwSE51c1JtMnVnVi1WOXhTcE10ZFR2a3VSazktYXBuU09iRXlDTmdtdw?oc=5,en-US:aluminum prices,,,False,irrelevant,9,14
2022-03-04,2022-02-26T08:00:00Z,HT Auto,Automakers plan to pause or shift production following Russia's invasion,https://news.google.com/rss/articles/CBMizwFBVV95cUxQT1dQNG96Q1FHcGpOMFZ2QnFCSGwzUXFCSDFIekpIX1ljUlNqNWg0TDlZeVN4NDNEZ1dxclNUSS1nNmxrb3hfdVphRUtHTXdsMkFaMEVZak4tc2oyaEpZaTdQUWZzZkN2Q000ZG5VN0pLSlMxdTRWa0VScjZMZ0hBS19yTWJQeTZLMEtON2JmWGwzd2NUcmYyUThzR0VmckZuTERNa2JuQUNXaUdGRGU0d1FqVHFYZE1hOEFUVDhjTmp4ekNyZTJCQWRteUVjSFnSAdQBQVVfeXFMTVVfRmU5eEpwOGVfUjE2RUthRWxKMThyc1d5ZGRZNjd4LUVxMWFkdEl5YjktU3NudW94NVlHcHEtX3RZc1VNNDVEYl9rdHkyYVY0VTFDczFzb0RCamRwOFdfc2FMYjNkSlAxUEpnenJldWE0MWRGV0h3aElaSk1hd1dvWUtRMExQN0JTdVdOYzI4YzhPZjFZSndFMjhfQ1Z3UllXMTgwQ1ByWTdGT2otNjd0Y1hnc2lkeEkzRm9uTXNWLUpNZWIxYTg1cUE4dmJwVmJvcjU?oc=5,en-US:aluminum prices,,,False,irrelevant,9,15
2022-03-04,2022-03-03T08:00:00Z,Business Today,This multibagger Rakesh Jhunjhunwala stock is on a roll; here’s why,https://news.google.com/rss/articles/CBMizgFBVV95cUxQZEhTZlFLMWdBbU1wTGNma0RmNFRaZ2NTdy1zSmlkVnhHbzJQVUNKX1IwdlJwTGR5RFQ1MzBzTGRVMEhfbGh3TWRsQk83Q0drRFpSWE5iLWpvZkRWaGg2Q1g5d0lzNkd0RkM5RGJiTk1KVy1kLVpqWl9IZlBlTkxWWllTRzQ0dWhjR2JzWURCTl9xU3BNM2I2RzhYNkFZSXo4UmF3SXNoQ3k3azRsbmdMV3FOOWNYSmV3d19NS2NnQUdQa25UZ01jUzFVQVUzd9IB0wFBVV95cUxQVWgwSjJjUS0wRjJWLVpRMHBUbWdsejgzYzFDa3pNY1JDcjVZTFlRaHF2eHpUTEEwRHhnbklmbk00SDNjcmdTNVZaMTdWUjhoYTY5bmdrVkpueXdmUEZid1llanRUeXY4Y0JrSFl2TXh0cDZQZkVYR3RTNS1NNG1SUll5bnlDREFrTnRBd1drS3Q3TGZiZTVhdXhTTW5EdEVkMnpFQXRMeVA1Rkx6UGxoVDNTX2VXczd1aXN5bmZkQ3QtazZSSlpVVFU2STJjUkotdXVF?oc=5,en-US:aluminum prices,,,False,irrelevant,9,16
2022-03-04,2022-03-03T08:00:00Z,Qatar Tribune,Qamco remains focused on five-year plan to strengthen market position: Chairman,https://news.google.com/rss/articles/CBMizAFBVV95cUxPbzh5MVRYUlY3b0FQM3hfZ2sycHdhTnBEWmJjcmV6VUp4NG9MWGtFTVNsNVZQbk1FM0lSTHUzdFdWU3dlZTNnc1NuelY3cEhLQWpac0o1QVc1YlZYSkdLX3NYc1ZZWE1lajR4dHlEbDVBRFpVLXhCUUhVYkFBY2JmUlQ1RjA0b3hqNTdXdVRPQXhIRk50eV9VMU15Y2lxdWhFVU9NUVdtQ2NDQ0dDM0N1Z1pZTjJqbkZISTZ4eTZMaHJSYkVWTTV6eGh6RmvSAdIBQVVfeXFMT1VES0MxM3l4U0xsdC1FWDZIbTZKVElfUVkwWDV3aWdnOFBfZmxCWlE3a2I2bU1zMnd3ZkY2WHh1V0t2TjlWRDFwX2E1MTZYajdVdTlCVktWME9uTjVtNHNENW5mdEJDV0JHU1RqUFlpM0xBaWxZZFpnck9SNDZITGVBT3QzNXloRF93SHRCSUJiMmpqaEQ1eU9XcnVQVkVQZU1ycWl5ZUxmOUdhTU9USmlnTnFyTEtEdGJlUlNxNDdseDdCRzZjQkJsQjc0WHI3T0Zn?oc=5,en-US:aluminum prices,,,False,irrelevant,9,17
2022-03-04,2022-02-27T08:00:00Z,Gizchina.com,Russia - Ukraine war pushes up the prices of nickel and aluminum,https://news.google.com/rss/articles/CBMilwFBVV95cUxPT1hQVHZwendqZjA5Y19uZzdTZWg3Sl9ZYXhFaVc4U2JaN1pPRkg4T3IyNzR2NlNjX25GWXlPaDdDaTY5RUxkdlZkbGpMSXpZUU1CQ190eGRXdlNrd193THlFZHhYd2ZnYVp2X3B2MFNkMGt5dkhCZEVsVnQxTTNmeVpKSjdIU2VjTmFCRFJVWDNWREMtVVdZ?oc=5,en-US:aluminum prices,aluminum,,False,duplicate,9,18
2022-03-04,2022-02-28T08:00:00Z,Recycling Today,Aluminum scrap squeeze reshapes but continues,https://news.google.com/rss/articles/CBMijgFBVV95cUxQc1BxX2diYUt5M1R5VU1QWEt0eEZSQ3RsT21vTUpVXzdmZHRkU1FMcVRLZ05pSm8tMVFiOGU2VTJFMWMwczh2eFBIdVppTWFvNTU5TllNTk1hS3RqdEE5MzYwcmxRWlhXYTRaZTRXbnJBazBBRW5sX3BtaENRRndtcW92VnRPTGZNTm56Q2JB?oc=5,en-US:aluminum scrap,aluminum|scrap,,False,duplicate,10,0
2022-03-04,2022-02-27T08:00:00Z,Oswego County Business Magazine,Novelis Announces new Plant Manager for Oswego Facility,https://news.google.com/rss/articles/CBMikwFBVV95cUxNNzYtRDdnVTRxNktXNEw3bTRXdzZZdjdNZWQ3WjYxajAyWURUMFFELVpkOTdkenV6dUt5Z0t4N3I5cjFyQ1BTZ1lmVFNjRnJIQmRONThGMXE3Uy0wdFotVXhkTWg0ZFdqWUlKaU04azdvYVZLcWlyUGc4QnhOc1RsdnF6ZFVfc0JzSU1fVURGZ3FOTVE?oc=5,en-US:aluminum scrap,,,False,irrelevant,10,1
2022-03-04,2022-02-28T08:00:00Z,Treehugger,Canned Water Is Not Greener Than Bottled Water,https://news.google.com/rss/articles/CBMingFBVV95cUxQVG1VS1pGSFpGRVVoeVlyc1E5OXJucEpZM2M4TzJmYThQUXQxUXR3ZWt4NmtaeVFWenI0RGhKZzJmSmhQWTEwRzJBUENvalBzN0RHY2R6RHB6SjRLNWdxQ3RJYzUtNWg2bURYdlBabW9hVkdXa3NGajlSZFpGR0VrYUVSRW1GaldfTGNqdHM4UGpkemh5b1l2TzAwSTFNZw?oc=5,en-US:aluminum scrap,,,False,irrelevant,10,2
2022-03-04,2022-02-26T08:00:00Z,syracuse.com,New manager named at one of Oswego County’s largest manufacturers,https://news.google.com/rss/articles/CBMiswFBVV95cUxQQ2N1UG00YUtkNlRrVzNoc1pGMkM1YUZrVWNMWXNiOHZXNnIta3R1bU8tZE5lY0VCOHR1NzVwOElpb183WFBUOXVvR0IwdGFwVzhuQWw0Z3dqUDRmX2lpQXJ5MzZ0Y2pObm9xbFRTU0Y4S2tIZFBRcVJOZDJuUC1heE4xRkdYd3JTcUpmOC1Zb3hQaFBqUTA4Z2FYMW1FR3NBaUFXUFIxUzc3QjEyTFNxRFdsSQ?oc=5,en-US:aluminum scrap,,,False,irrelevant,10,3
2022-03-04,2022-03-05T08:00:00Z,DVIDS,"News - Halt improper dumpster use, trash disposal",https://news.google.com/rss/articles/CBMihAFBVV95cUxNb3ZXUnEzQnkxcDFFcnVwQUJWQ0c3cDlCNTM1TDRoUVRVck8zRkNiTVRPdGdhaXhOdHBubFg4QzBlYmtfVjMxOExhNGFBUWV2T1ZjU1dmUk9LSHU2TTZ0U283bFpWcC16RTVyeFhFVEl2ekQ5aWR1ZG1fSzNhMVFiZHU4MGY?oc=5,en-US:aluminum scrap,,,False,out_of_window,10,4
2022-03-04,2022-02-28T08:00:00Z,Recycling Today,Standardized identification,https://news.google.com/rss/articles/CBMikwFBVV95cUxNd3F6VGE1MnRyTUdPalY2dFdDOTd4R09WOHplc0lDNExJZUFESHhZRl9tdXh5ZVd2QmthQkxpdDZlOTM4clBMUlZUeEZoN2Rad2lWeV8xOXU0ZnhMcWltamNkRUwxLXUzdUNyQ0UxNkJjSU1jMEctUE4zcE5wdlJUaFlIMjN3Unp5UGpkck9RdlJ0alE?oc=5,en-US:aluminum scrap,,,False,irrelevant,10,5
2022-03-04,2022-02-28T08:00:00Z,HUB-4.COM,"Material handler instead of excavator in metal recycling: greater performance, efficiency and safety for metal recycler in Japan | Hub-4",https://news.google.com/rss/articles/CBMi4wFBVV95cUxOLUhISk5OaVAtYTRsNzFaNzlnWDZhSzFoX1hRT20tbTNDTWV3Tk9Fb285TmNTLS0wVFhxT19CTEhoXzQtSVpXcURNVkpVREszVWNsZi1Hb0JIRWVIemNERnFnOWhsVTltdkloWWJiYnhqa05aMGJkenI2ekVfeU1HTF9FTWNLVmxXdHAwQTFJWUdvTERUNEZrWVREZDMzSmxjR3NKZVI3c2xzRE5wRjlFT3Jub0xJVThHSE94bE1uZlpxb3NBZExmQ0daM09UVFJfeEVWWVRJM2VEQWEtbk56VmIxTQ?oc=5,en-US:aluminum scrap,metal,,False,duplicate,10,6
2022-03-04,2022-03-03T08:00:00Z,Recycling Today,Designed with the customer in mind,https://news.google.com/rss/articles/CBMif0FVX3lxTFBDR3JRbGZlTWxqSzBaWEszaGN0VXVxMm0wZGdBelp3cU5MNTc5Y3NOX3JYVEZuTlFNWVJ6OGZvREhMYVd3SVhDOXBfOFk3d3c0SHlPdkNiQkREaTZuWU5HZ3YzcEtUWm5KbG9kN3RmM2lmeUlqZHg5bHFMMl9nQzQ?oc=5,en-US:aluminum scrap,,,False,irrelevant,10,7
2022-03-04,2022-03-02T08:00:00Z,aljazeera.com,"Heavy metal: Aluminum hits record, nickel jumps to 11-year high",https://news.google.com/rss/articles/CBMipwFBVV95cUxOYUhvc2hUOUtOcjd5WEx4VnJobmtJQmpXalByb0lEVWk5SXdlamZ0ejJtX1ZGQ3o3VWt0T2lVMXJnTDlPR3ZIbzRuSnpBa2JiLUVRT3pXTmtKWFNFT1UteU5SeWR4RGIwUHYzeE43ZVhIaUMxN0RiS19udTlsQ0ZuaVlwT2x0eVFuUjlKQXBQZ0F3aFUzbUZLamtka1RSdGdiaVFBWVZtTdIBrAFBVV95cUxNM0hCSWt5Z3EzS2EycXpDOHppcVhGdlJQVnhpMW9wZ3doQUR3QTFLUlBRVjlPWTZNSmhhc01DVEpuT0ZPM0N5X3JmanBoemdHa2VDTWU1bnBuS1piRXV2aFA5eERvVVlWby1XUDVMOGQyQ2pGQjJudldmTGxEbVk1REN0OGRDX04wU0hOS3pRZ25JclRBQnFFektmamFBOGRlVE96ZlhZNC10OHRy?oc=5,en-US:LME metals,aluminum|metal,,False,duplicate,11,0
2022-03-04,2022-02-28T08:00:00Z,Mining.com,Russian metal exports slide as sanctions hit commodity financing,https://news.google.com/rss/articles/CBMilwFBVV95cUxOak42XzNQZW4wRUNyTmhNbjNZNzA3M1pfS0NwT0NhQWN6QzJ3a3RVQWlfdkpSek9CZWlOYmxwc3JRTDFibmpJMS1DNk1VdVE5U2hzTENBdE1VdTZLS2plc0lPbVhDQVZyWWZwWFFrb0xyaDhHeVRET21EN2VLX1pHNXdYWXM2cUpOc29qclQwOXRvNWhWaldN?oc=5,en-US:LME metals,metal,,False,duplicate,11,1
2022-03-04,2022-03-04T08:00:00Z,Mining.com,"Nickel price tops $30,000 for first time since 2008 amid short squeeze",https://news.google.com/rss/articles/CBMinAFBVV95cUxNa0QyTExWTEYza3IxS2pWRE9EX1JBcm1vWnRkYkNZQjdaTTFOdzNBemtHRG93YmFKSF9mR3B2endsVEZzQ3p4TW9iSVNIMXJ3NEFfa3BZOEx6b0lVaWRleDMxMkdWRGZFeDdPYllUdkx2S29Hbm96dmxXOHExUzJnVGtPSlU3LXpXbDQ3MFdNX0hJQ3lOUFNUM3ZmMGw?oc=5,en-US:LME metals,,,False,irrelevant,11,2
2022-03-04,2022-02-27T08:00:00Z,Gizchina.com,Russia - Ukraine war pushes up the prices of nickel and aluminum,https://news.google.com/rss/articles/CBMilwFBVV95cUxPT1hQVHZwendqZjA5Y19uZzdTZWg3Sl9ZYXhFaVc4U2JaN1pPRkg4T3IyNzR2NlNjX25GWXlPaDdDaTY5RUxkdlZkbGpMSXpZUU1CQ190eGRXdlNrd193THlFZHhYd2ZnYVp2X3B2MFNkMGt5dkhCZEVsVnQxTTNmeVpKSjdIU2VjTmFCRFJVWDNWREMtVVdZ?oc=5,en-US:LME metals,aluminum,,False,duplicate,11,3
2022-03-11,2022-03-07T08:00:00Z,Reuters,LME nickel soars by a record 30% on Russia supply concerns,https://news.google.com/rss/articles/CBMitAFBVV95cUxOUFRfU1RNS3d6YUF5TUpYNlFra3VISnlTRlpWQUQwQVA0Q1lZRkYzdlotREdlRDVrZG1vV0FWMjFjbVJWZDBTbks1YlZrRVdGRmd5MnlGeHotY2JzQ25ERk9uMjM3WF8yWlp0RzBCQzA5UXdpTVlYS3VWb3pJYjhUYkJpTGgzazc2R2hnMHU4eUNOOWxNNnhBMjJwNVdoWlFkM1VrN1RZa3l2UjRDRjFyY1JUU3Q?oc=5,en-IN:aluminium LME,LME,,False,kept,0,0
2022-03-11,2022-03-08T08:00:00Z,Australian Mining,"Iron ore, nickel prices compete for best-in-show",https://news.google.com/rss/articles/CBMijAFBVV95cUxQY3UxbWdBVVhpMlVHcWhnUnVySmtXYmZtejFsbmJEMGVlRzg5VkJBUDhEVHpTdi1mdmhuQU4tV2VFa2JtNklxcjc4YnA2cG10LTg5SWNRcmpmeExoc3lCMG5jTVp1SXFtNEJqVVZMa0NOSldfZVB4TTBBNjFnX1c1S19pZGg5NTFnOTlWaQ?oc=5,en-IN:aluminium LME,,,False,irrelevant,0,1
2022-03-11,2022-03-08T08:00:00Z,Sky News,Ukraine war: Why nickel's spectacular surge could put the brakes on carmakers' electric plans,https://news.google.com/rss/articles/CBMixAFBVV95cUxOa1RXMWljQ1c2R0pocGEzSWRtbzR0RC1IT3pSMGJoQnNyUUMzRUFtbFQyVjhJOWMtV0k2b3hDVlZWS1FpNjJXVF9UV0VwajhHUXVwUkNoZXBoNkJYcXhlbHpRVGxpZFZaRmpIT1pKdkdwYzZUQ1lsWklFYTRzVE1LQlZOUGRjcG85YS1EbnRRaHdoZk84MU0xQk41ak5MTkhPLVR1ZlZfNTRyVjhBTVRnZVdGeHFkQVlnaklzUlRyX2dnT21Q?oc=5,en-IN:aluminium LME,,,False,irrelevant,0,2
2022-03-11,2022-03-10T09:02:32Z,MotorBeam,"Ducati Scrambler Tribute 1100 PRO Launched, Priced At Rs. 12.89 Lakhs",https://news.google.com/rss/articles/CBMiigFBVV95cUxPUlFKLXJxMERCSzNZV0Z6VlJRS3RjZGJDZUZSLURDNmdlVGZzZXlkeHlZUEdCQ0NtU1dnY2VBRlkxZUZGV3o1M2dNbDlCeS1ZZEQ1NDByQmVQNGQtOGhmYUpNamZpSUpneURMclA3TkJndlA0czRJdGFHcldmYmV0WU5UeFhHS0JYWmfSAY8BQVVfeXFMT2YxQ3l1cm1sUE5mcDJaVF9fcXQ2eGVtYXpOU0JDemhlQnQ1dnBzbV9BemVmSTEtMmVZZVNMakgxUHVOM0lsSkdUZ1JVQ3JNWEJOZkUzcnZvNmJJSGlZSUF1MzZGME83MjhGN05BMmthOGViQnc0NzhFSmluZmNRZ2FadkVOVk02OHZSdlhVRVk?oc=5,en-IN:aluminium price,,,False,irrelevant,1,0
2022-03-11,2022-03-09T08:00:00Z,Construction World,"Steel costs surge to Rs 5,000 per tonne amid Russia-Ukraine conflict",https://news.google.com/rss/articles/CBMiuwFBVV95cUxORU9FX3JUc1FiN1JqY25LbHBkYXhwc0d2MDJ3cXVNOGVGN05OUVVwUElxdHRzTUNsMjVOaldiS1Q1YWlHc1o0bmJFTGhlWXRQbHYtTU5pMTNXQVI3dzcwUUMtN0haUDRlRkFjZW1ZRHBsSXZBa3VoOVdtMDRBWnNFZDh0UDVmYUZSNmdMdEhCaVhKcXRHc3FERlBWQ25KeC1ZNWNRRjR2anVDZ2xHRmg4cWRkb21KdUk0NWRJ?oc=5,en-IN:aluminium price,steel,,False,kept,1,1
2022-03-11,2022-03-07T08:00:00Z,AL Circle,Ball Corporation begins to construct UK’s largest aluminium can production facility in Kettering,https://news.google.com/rss/articles/CBMiywFBVV95cUxORWtkVEZaTDZuX1RjTFI5LVMtS0lpQ1hYcGRtOXV4RFdBeFRadkFYWnpWQTRvNXJmYVExaExNS0lUc2ltMlhSYmFzWlA0aU8tekM4UjNmSGR0ZmQtZGI4VU55QmhpWDJwV091SzYyZndYSi14a3VBa1NwdFl4V0ZXb1N6ejNBLXVPNFprR2dXTm1saWdYLTU0MkYyR0RPWEx6ZGRvSmNXZnBWX25wcTNlUGpjbDV4ci1GMHNxYlB6bWNmTnlRMmFmYk5QYw?oc=5,en-IN:aluminium price,aluminium,,False,kept,1,2
2022-03-11,2022-03-09T08:00:00Z,The Times of India,Geopolitical state makes self-reliance key: Vedanta chief Anil Agarwal,https://news.google.com/rss/articles/CBMi6gFBVV95cUxNdzgwOHlGajRmRDdCVEF2NTFVbTdaSmFCZ2JsOTRNRVdoUzlpYVFpTkJma1pUNXAzOV9BLU9GMjZwdUZScUdybWdfVGVDUjVySUk0bHQzRmlUXzlaYWc5ZFF4cFBQOXlwcUl3bnU4NFlHZGpiVFpsem0xUVhjdG5GU1dVeXNBSDVtSEdOenJBaUJGNU1Oc0dkRE9DdmhFM2JjV09NcDFUZFlWbmM0NjVlZFdGajBFWjNhamtnYmZDUG5zdkVWajBwQVk0M1VubmF0Mmw5c1JHS1lpbm54NE9MbllTZ3VVZFhneEHSAe8BQVVfeXFMT3lSZDY0ZGVzMmxZWm5iOWdsamtFa3pRNFhqell5ZGlZUnU4Ny1EakdieFRmcVNkdWhfejd0M2NYZnpmeG50cjJmY1g0dXdHUDdjdEV4RGgtb1dpeUprNEtuRlBqMFhXNFFfRW9DZjN6a3RQdjRZdGc3QW1jUXpYNDM0NXIzN2dNdlY1QkJmQmtuMnlaZVNuNHZwZU9fSWh2X2dQeUdtNk11V0ZOb1JtRGNRZjR4YktpZ2tOclhqT05PYVQ5cEdWc2Jva1o0MzFvUlhkZXpQU0NEcWNaTkY3STZ3QWVnRzlxdG9FUXpxclE?oc=5,en-IN:aluminium price,,,False,irrelevant,1,3
2022-03-11,2022-03-07T08:00:00Z,mining.com,Nickel price jumps 30% to 15-year high,https://news.google.com/rss/articles/CBMic0FVX3lxTE5TZ1dkdU5MdG5uVjMtNVJiSzVacnN1U3lXX3RLWVIwY1FnRmlQMWtOQ0NreWNrX24yTWtJYkowMVdYWTM3QXJEcHV3eXFydDZZYWZVZW5MX2pfbkN5NWV3ODF5WmRQZHZxVE81NkpEZFFQcTQ?oc=5,en-IN:aluminium price,,,False,irrelevant,1,4
2022-03-11,2022-03-09T08:00:00Z,FoneArena.com,Apple Mac Studio with up to 20-Core M1 Ultra SoC and 27-inch Studio Display 5K announced,https://news.google.com/rss/articles/CBMimwFBVV95cUxPeWpDMVp4OUU3dlpheU9kMWxjbm1qVkVYZE5EaEhlZEZzU3ZIRjNCQnMtNE5nMUhQTmRrbXNvRVdZQnVEV3ZUZDZWcVJHSzVhdHBoWEtPSFUzUEp0bnZPS2JrQ1I4ZmVlZVE5dUZwdHo3Nl9nNnVhYldUc2ZUc2tob2tLaFZ6Zi1aWFlUSmctdzdoYXAzclkxV2Rib9IBoAFBVV95cUxNN3NNNTBRS2NiTXdWY0RqRWt2andHbU90Z0NTaE1obUtMbUw0ZWkzWmJaeXE4R0dZV3JxdHBqYmtVVkhxcW1pa0R6cW1NVnhRTkpzRk9SbFpFcXFJN1VUUWU4X1RuWllxamRIYktOd2tGVHJhVkxzbEV6U1hzT1NUUXR4QU44d09OYUtLTHhnMndPVFhzYS1MSnZINWJJRlcz?oc=5,en-IN:aluminium price,,,False,irrelevant,1,5
2022-03-11,2022-03-10T08:00:00Z,Time Magazine,Putin’s War in Ukraine Will Make New Cars More Expensive,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5vbHJyaWQyaldXNHNwUFJXYUQ5NnVZa2RGblllcWRkeTZxTUpYOENaalZyTFB4WXNfbnlobDVOZHUzT0RaRFBnWXBPb2VZcURvSUNwWnhkd0VUNFVjd0o1Nw?oc=5,en-IN:aluminium price,,,False,irrelevant,1,6
2022-03-11,2022-03-09T08:00:00Z,BikeAdvice,Tiger 660 Listed on Indian Website with Accessories; Price Reveal Soon,https://news.google.com/rss/articles/CBMibEFVX3lxTE5jR1NibTFKYzJBUFpJQ0Z4VGJQWHBRRVpEY0Y4Z1ZmQVctbDJKRTJaODB6aldtUnBHc3gzT3VxajZwUHczVlROUUROaEs5NHZvNWx6MVJ0WnM1WEFycnlmNjlPbVU4LVZCTGhfLQ?oc=5,en-IN:aluminium price,,,False,irrelevant,1,7
2022-03-11,2022-03-10T08:00:00Z,Brujulabike.com,Orbea Terra drops in price with its new aluminium version,https://news.google.com/rss/articles/CBMihAFBVV95cUxQZXpEbmduUU1BdEVsOWx2ZTR5QTByUFRiM0k4dXU2T3ljZ0M4Xy1UejFtZW5iOWVxTDJJWXBpcVczWWVncmhQMVBhNklYM0pJS2NfUGtnd2JUYU5fX1JzQ3Nmby1FZjhBM1hNSDJMWXNKLS1CNlFvZWpMUzdtWDVMa0NGTGE?oc=5,en-IN:aluminium price,aluminium,,False,kept,1,8
2022-03-11,2022-03-11T08:00:00Z,Prothom Alo English,Construction material costs shoot up,https://news.google.com/rss/articles/CBMie0FVX3lxTE1NbDE5QlhYdlZqSTdRQWRjV2FnaTRINHEyb0RXbE12dU04bmZyVk15cnJob2dEVEd6S2FsN29nVURzTVNLckhiNTk1VEhLbmJqS1JJTWFFM2JyZThkZXNOdzRDRGFTaXpiSnVkdnJDOFd5elBoVG1uZVNqb9IBiAFBVV95cUxPLU1UcjJzbkJxVDNCMkMxd1hkQmI3SmFwYTJJMjB3djZUdm9lSHp1U1FnMUpqZGZNLWpmbGMyNFNsZ2VVY2dIRVVFZXQzUkxJOEZtckVKZTFmOU5qOWs5QUsyd2hwZHZvSFp2RmhuZEFnN3V4NWZTWnYyNGJ2SDRrYnFkanRlQm80?oc=5,en-IN:aluminium price,,,False,irrelevant,1,9
2022-03-11,2022-03-10T08:00:00Z,CBS News,Soaring metal costs could push new car prices even higher,https://news.google.com/rss/articles/CBMie0FVX3lxTFBQQVJlVEdxVWx1VlhhbnEwQm9XX1BqckFOeGpBRUlvMy1MME8tVjc1a3ZWRWJ2VGFPWWJzVVVUM1p2RlBCNUNvSTJFR1dwTHdwS29UdWRKNVNfVFJSWU1tYlJ4WUVPeGRPcDlLaXVSLTBQQm53YTBQTkhJc9IBgAFBVV95cUxQaTNGcFU0Z05KX2VmYmJQbFpsSlUwMU9wVXNCRktjOGU1d21aejlGNGlqUVRNR0JFazhIZHRya0ptaHhLMWZSZkN1YVdQQW51cWIxNldzLU5VQS1JMU1rUDRoaWE3Q1hBWldSc1VHWVBEbWhkdDlTR0lpb2dHZGRmbg?oc=5,en-IN:aluminium price,metal,,False,kept,1,10
2022-03-11,2022-03-07T08:00:00Z,CNBC TV18,Russia-Ukraine war impact: Which industries are worst hit?,https://news.google.com/rss/articles/CBMipgFBVV95cUxNQjFlbWpFTGtmOHhHTGE1ME1WcnBXbkRqY1h5LXBqdTF1UjBiZXQ1NUVwYXFWalRWNW45bFJhSVZldWlrcmxHTURVZmdYVXFLeUJBR1BtOFlxUkd5Xy1yc25lSTIwS3J4NXdiS2diLUZJei1pUk45bjRJcGJVY1VoY01XWVBJOFUtUEc4MF81bDJGYzRVdzg2VmpiaE1KejByWjFRT0d30gGrAUFVX3lxTE5nQThsTGZmdDdPb21yT3ZJbHhleDFZeDlvOTc3dzJNVmcwZjFxRWt2WWNnY051TXJQWDkzcDRVSlBwZExtUmhoMTZaMTh6dWJsLUdKbWo5aFNsQjFaeVpIYklqa3EwNnlzQUZFSG5KSHRUb2NVa1JUZ3JFYjN6ZVhIVmJ6R3hJRS1xRS10UF9reUhGUkxyWkt1djR5UmJBRXBLei1pdktMalBwdw?oc=5,en-IN:aluminium price,,,False,irrelevant,1,11
2022-03-11,2022-03-07T08:00:00Z,Treehugger,How Russia's War on Ukraine Affects 'Green' Aluminum,https://news.google.com/rss/articles/CBMiggFBVV95cUxQblZtWlR3WEFSc0xQUEE0alQ4NVhNTU1PbzZpWkVjRG9ZeWYwMXItVFNOMlpNekoxUXpqRzhaUzdRZXlmVTN1d3Q1RE5QRnRiSld3dm5kVXpnMTdoNTVIRGNFQnNoYnI3ckZuYkxNRnplbUVYaDBaMDRjaHF4X1A1a1ZB?oc=5,en-IN:aluminium price,aluminum,,False,kept,1,12
