scenario,trade_id,leg_id,leg_type,cf_type,pnl_class,currency,contract_date,fixing_date,due_date_contractual,settle_date,amount_ccy,fx_rate_used,fx_rule,amount_inr,amount_inr_est_at_trade_date,date_rule,weakest_input_flag,event_ids,formula,label,written_by
PLANNED_AT_TRADE_DATE,T07,MCX:T07-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-05-25,2022-06-16,2022-06-16,2022-06-16,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T07,MCX:T07-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-05-25,2022-06-16,2022-06-16,2022-06-16,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T07,MCX:T07-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-05-25,2022-06-17,2022-06-17,2022-06-17,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T07,MCX:T07-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-05-25,2022-06-17,2022-06-17,2022-06-17,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T07,MCX:T07-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-05-25,2022-06-20,2022-06-20,2022-06-20,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T07,MCX:T07-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-05-25,2022-06-20,2022-06-20,2022-06-20,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T07,MCX:T07-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-05-25,2022-06-21,2022-06-21,2022-06-21,29482447.63,1.0,n/a (INR flow),29482447.63,29482447.63,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T07,MCX:T07-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-05-25,2022-06-21,2022-06-21,2022-06-21,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T07,BILL_COMMISSION:L2,IMPORT_BILL_COMMISSION,IMPORT_BILL_COMMISSION,PNL,USD,2022-05-25,2022-06-22,2022-06-22,2022-06-22,-2365.52,77.7954,CIP forward to the settle date,-184026.87,-184026.87,roll following on the LME panel calendar,DIRECT,,-import_bill_commission_frac x bill_usd,,P3
PLANNED_AT_TRADE_DATE,T07,FX:T07-FX-2,FX_FORWARD,FX_FORWARD,PNL,INR,2022-05-25,2022-06-22,2022-06-22,2022-06-22,-197130.0,1.0,n/a (INR flow),-197130.0,-197130.0,roll following on the LME panel calendar,PROXY,,"sign x notional x (X(tau, value_date) - K)",,P3
PLANNED_AT_TRADE_DATE,T07,PURCHASE:L2,PURCHASE_INVOICE,PURCHASE_INVOICE,PNL,USD,2022-05-25,,2022-06-22,2022-06-22,-1971270.0,77.7954,CIP forward to the settle date,-153355721.86,-153355721.86,roll following on the LME panel calendar,SIM,,-q_bl x price_usd_t,,P3
PLANNED_AT_TRADE_DATE,T07,DUTY:L1,CUSTOMS_DUTY,CUSTOMS_DUTY,PNL,INR,2022-05-25,2022-07-19,2022-07-19,2022-07-19,-4449522.65,1.0,n/a (INR flow),-4449522.65,-4449522.65,roll following on the LME panel calendar,DIRECT,,-assessable_inr x bcd_scrap_hs7602 x (1 + sws_rate_on_bcd),,P3
PLANNED_AT_TRADE_DATE,T07,IGST:L1,IGST_IMPORT,IGST_IMPORT,BS,INR,2022-05-25,2022-07-19,2022-07-19,2022-07-19,-29925062.3,1.0,n/a (INR flow),-29925062.3,-29925062.3,roll following on the LME panel calendar,DIRECT,,-(assessable + duty) x igst_rate_hs7602,,P3
PLANNED_AT_TRADE_DATE,T07,DUTY:L2,CUSTOMS_DUTY,CUSTOMS_DUTY,PNL,INR,2022-05-25,2022-07-26,2022-07-26,2022-07-26,-4449522.65,1.0,n/a (INR flow),-4449522.65,-4449522.65,roll following on the LME panel calendar,DIRECT,,-assessable_inr x bcd_scrap_hs7602 x (1 + sws_rate_on_bcd),,P3
PLANNED_AT_TRADE_DATE,T07,IGST:L2,IGST_IMPORT,IGST_IMPORT,BS,INR,2022-05-25,2022-07-26,2022-07-26,2022-07-26,-29925062.3,1.0,n/a (INR flow),-29925062.3,-29925062.3,roll following on the LME panel calendar,DIRECT,,-(assessable + duty) x igst_rate_hs7602,,P3
PLANNED_AT_TRADE_DATE,T07,PORT:L1,PORT_CHARGES,PORT_CHARGES,PNL,INR,2022-05-25,,2022-07-28,2022-07-28,-2504250.0,1.0,n/a (INR flow),-2504250.0,-2504250.0,roll following on the LME panel calendar,ASSUMPTION,,-port_cf_charges_inr_t x base_payload x cleared boxes,,P3
PLANNED_AT_TRADE_DATE,T07,PORT:L2,PORT_CHARGES,PORT_CHARGES,PNL,INR,2022-05-25,,2022-08-04,2022-08-04,-2504250.0,1.0,n/a (INR flow),-2504250.0,-2504250.0,roll following on the LME panel calendar,ASSUMPTION,,-port_cf_charges_inr_t x base_payload x cleared boxes,,P3
PLANNED_AT_TRADE_DATE,T07,IGST:L1,IGST_CREDIT,IGST_CREDIT,BS,INR,2022-05-25,2022-07-19,2022-09-02,2022-09-02,29925062.3,1.0,n/a (INR flow),29925062.3,29925062.3,roll following on the LME panel calendar,DIRECT,,+(assessable + duty) x igst_rate at igst_credit_lag_days,,P3
PLANNED_AT_TRADE_DATE,T07,IGST:L2,IGST_CREDIT,IGST_CREDIT,BS,INR,2022-05-25,2022-07-26,2022-09-09,2022-09-09,29925062.3,1.0,n/a (INR flow),29925062.3,29925062.3,roll following on the LME panel calendar,DIRECT,,+(assessable + duty) x igst_rate at igst_credit_lag_days,,P3
PLANNED_AT_TRADE_DATE,T08,INSURANCE:L1,INSURANCE,INSURANCE,PNL,USD,2022-06-08,2022-06-22,2022-06-22,2022-06-22,-2001.84,77.7892,CIP forward to the settle date,-155721.11,-155721.11,roll following on the LME panel calendar,ASSUMPTION,,-insurance_rate x insured_value_uplift x cfr_value_usd,,P3
PLANNED_AT_TRADE_DATE,T08,BILL_COMMISSION:L1,IMPORT_BILL_COMMISSION,IMPORT_BILL_COMMISSION,PNL,USD,2022-06-08,2022-06-29,2022-06-29,2022-06-29,-2074.63,77.8468,CIP forward to the settle date,-161503.18,-161503.18,roll following on the LME panel calendar,DIRECT,,-import_bill_commission_frac x bill_usd,,P3
PLANNED_AT_TRADE_DATE,T08,INSURANCE:L2,INSURANCE,INSURANCE,PNL,USD,2022-06-08,2022-06-29,2022-06-29,2022-06-29,-2003.62,77.8468,CIP forward to the settle date,-155975.5,-155975.5,roll following on the LME panel calendar,ASSUMPTION,,-insurance_rate x insured_value_uplift x cfr_value_usd,,P3
PLANNED_AT_TRADE_DATE,T08,PURCHASE:L1,PURCHASE_PROVISIONAL,PURCHASE_PROVISIONAL,PNL,USD,2022-06-08,2022-06-22,2022-06-29,2022-06-29,-1728857.82,77.8468,CIP forward to the settle date,-134585981.45,-134585981.45,roll following on the LME panel calendar,DIRECT,,-provisional_frac x q_bl x (factor x cash(bl) + premium),,P3
PLANNED_AT_TRADE_DATE,T08,BILL_COMMISSION:L2,IMPORT_BILL_COMMISSION,IMPORT_BILL_COMMISSION,PNL,USD,2022-06-08,2022-07-06,2022-07-06,2022-07-06,-2076.48,77.9043,CIP forward to the settle date,-161766.86,-161766.86,roll following on the LME panel calendar,DIRECT,,-import_bill_commission_frac x bill_usd,,P3
PLANNED_AT_TRADE_DATE,T08,PURCHASE:L2,PURCHASE_PROVISIONAL,PURCHASE_PROVISIONAL,PNL,USD,2022-06-08,2022-06-29,2022-07-06,2022-07-06,-1730400.96,77.9043,CIP forward to the settle date,-134805718.46,-134805718.46,roll following on the LME panel calendar,DIRECT,,-provisional_frac x q_bl x (factor x cash(bl) + premium),,P3
PLANNED_AT_TRADE_DATE,T08,DUTY:L1,CUSTOMS_DUTY,CUSTOMS_DUTY,PNL,INR,2022-06-08,2022-08-02,2022-08-02,2022-08-02,-3932923.38,1.0,n/a (INR flow),-3932923.38,-3932923.38,roll following on the LME panel calendar,DIRECT,,-assessable_inr x bcd_scrap_hs7602 x (1 + sws_rate_on_bcd),,P3
PLANNED_AT_TRADE_DATE,T08,IGST:L1,IGST_IMPORT,IGST_IMPORT,BS,INR,2022-06-08,2022-08-02,2022-08-02,2022-08-02,-26450697.45,1.0,n/a (INR flow),-26450697.45,-26450697.45,roll following on the LME panel calendar,DIRECT,,-(assessable + duty) x igst_rate_hs7602,,P3
PLANNED_AT_TRADE_DATE,T08,DUTY:L1,CUSTOMS_DUTY_DIFFERENTIAL,CUSTOMS_DUTY_DIFFERENTIAL,PNL,INR,2022-06-08,2022-08-05,2022-08-05,2022-08-05,-11916.33,1.0,n/a (INR flow),-11916.33,-11916.33,roll following on the LME panel calendar,DIRECT,,-dAV x bcd x (1 + sws) on (P_final - P_provisional),,P3
PLANNED_AT_TRADE_DATE,T08,PURCHASE:L1,PURCHASE_FINAL,PURCHASE_FINAL,PNL,USD,2022-06-08,2022-08-02,2022-08-05,2022-08-05,-96506.47,78.1507,CIP forward to the settle date,-7542049.08,-7542049.08,roll following on the LME panel calendar,DIRECT,,-(q_acc x (factor x A_P + premium) x (1 - disc) - provisional),,P3
PLANNED_AT_TRADE_DATE,T08,DUTY:L2,CUSTOMS_DUTY,CUSTOMS_DUTY,PNL,INR,2022-06-08,2022-08-09,2022-08-09,2022-08-09,-3936433.81,1.0,n/a (INR flow),-3936433.81,-3936433.81,roll following on the LME panel calendar,DIRECT,,-assessable_inr x bcd_scrap_hs7602 x (1 + sws_rate_on_bcd),,P3
PLANNED_AT_TRADE_DATE,T08,DUTY:L2,CUSTOMS_DUTY_DIFFERENTIAL,CUSTOMS_DUTY_DIFFERENTIAL,PNL,INR,2022-06-08,2022-08-09,2022-08-09,2022-08-09,-8405.91,1.0,n/a (INR flow),-8405.91,-8405.91,roll following on the LME panel calendar,DIRECT,,-dAV x bcd x (1 + sws) on (P_final - P_provisional),,P3
PLANNED_AT_TRADE_DATE,T08,IGST:L2,IGST_IMPORT,IGST_IMPORT,BS,INR,2022-06-08,2022-08-09,2022-08-09,2022-08-09,-26474306.64,1.0,n/a (INR flow),-26474306.64,-26474306.64,roll following on the LME panel calendar,DIRECT,,-(assessable + duty) x igst_rate_hs7602,,P3
PLANNED_AT_TRADE_DATE,T08,PURCHASE:L2,PURCHASE_FINAL,PURCHASE_FINAL,PNL,USD,2022-06-08,2022-08-09,2022-08-09,2022-08-09,-94963.33,78.1835,CIP forward to the settle date,-7424568.19,-7424568.19,roll following on the LME panel calendar,DIRECT,,-(q_acc x (factor x A_P + premium) x (1 - disc) - provisional),,P3
PLANNED_AT_TRADE_DATE,T08,PORT:L1,PORT_CHARGES,PORT_CHARGES,PNL,INR,2022-06-08,,2022-08-11,2022-08-11,-2226000.0,1.0,n/a (INR flow),-2226000.0,-2226000.0,roll following on the LME panel calendar,ASSUMPTION,,-port_cf_charges_inr_t x base_payload x cleared boxes,,P3
PLANNED_AT_TRADE_DATE,T08,PORT:L2,PORT_CHARGES,PORT_CHARGES,PNL,INR,2022-06-08,,2022-08-18,2022-08-18,-2226000.0,1.0,n/a (INR flow),-2226000.0,-2226000.0,roll following on the LME panel calendar,ASSUMPTION,,-port_cf_charges_inr_t x base_payload x cleared boxes,,P3
PLANNED_AT_TRADE_DATE,T08,IGST:L1,IGST_CREDIT,IGST_CREDIT,BS,INR,2022-06-08,2022-08-02,2022-09-16,2022-09-16,26450697.45,1.0,n/a (INR flow),26450697.45,26450697.45,roll following on the LME panel calendar,DIRECT,,+(assessable + duty) x igst_rate at igst_credit_lag_days,,P3
PLANNED_AT_TRADE_DATE,T08,IGST:L2,IGST_CREDIT,IGST_CREDIT,BS,INR,2022-06-08,2022-08-09,2022-09-23,2022-09-23,26474306.64,1.0,n/a (INR flow),26474306.64,26474306.64,roll following on the LME panel calendar,DIRECT,,+(assessable + duty) x igst_rate at igst_credit_lag_days,,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-08-03,2022-08-03,2022-08-03,2022-08-03,-16226828.33,1.0,n/a (INR flow),-16226828.33,-16226828.33,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_SLIPPAGE,MCX_SLIPPAGE,PNL,INR,2022-08-03,,2022-08-03,2022-08-03,-78500.0,1.0,n/a (INR flow),-78500.0,-78500.0,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x mcx_slippage_ticks x tick,,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_TRANSACTION_COST,MCX_TRANSACTION_COST,PNL,INR,2022-08-03,2022-08-03,2022-08-03,2022-08-03,-48656.93,1.0,n/a (INR flow),-48656.93,-48656.93,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x fill x mcx_txn_cost_frac,,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-08-03,2022-08-03,2022-08-03,2022-08-03,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(entry) - entry settle) = 0 by construction,,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-08-03,2022-08-04,2022-08-04,2022-08-04,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-08-03,2022-08-04,2022-08-04,2022-08-04,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-08-03,2022-08-05,2022-08-05,2022-08-05,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-08-03,2022-08-05,2022-08-05,2022-08-05,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-08-03,2022-08-08,2022-08-08,2022-08-08,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-08-03,2022-08-08,2022-08-08,2022-08-08,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-08-03,2022-08-09,2022-08-09,2022-08-09,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-08-03,2022-08-09,2022-08-09,2022-08-09,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-08-03,2022-08-10,2022-08-10,2022-08-10,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-08-03,2022-08-10,2022-08-10,2022-08-10,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-08-03,2022-08-11,2022-08-11,2022-08-11,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-08-03,2022-08-11,2022-08-11,2022-08-11,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-08-03,2022-08-12,2022-08-12,2022-08-12,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-08-03,2022-08-12,2022-08-12,2022-08-12,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-08-03,2022-08-15,2022-08-15,2022-08-15,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-08-03,2022-08-15,2022-08-15,2022-08-15,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-08-03,2022-08-16,2022-08-16,2022-08-16,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-08-03,2022-08-16,2022-08-16,2022-08-16,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T09,INSURANCE:L1,INSURANCE,INSURANCE,PNL,USD,2022-08-03,2022-08-17,2022-08-17,2022-08-17,-1205.82,79.2344,CIP forward to the settle date,-95542.38,-95542.38,roll following on the LME panel calendar,ASSUMPTION,,-insurance_rate x insured_value_uplift x cfr_value_usd,,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-08-03,2022-08-17,2022-08-17,2022-08-17,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-08-03,2022-08-17,2022-08-17,2022-08-17,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T09,PSIC:L1,PSIC,PSIC,PNL,USD,2022-08-03,2022-08-17,2022-08-17,2022-08-17,-960.0,79.2344,CIP forward to the settle date,-76064.99,-76064.99,roll following on the LME panel calendar,ASSUMPTION,,-psic_cost_usd_per_box x boxes,,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-08-03,2022-08-18,2022-08-18,2022-08-18,16226828.33,1.0,n/a (INR flow),16226828.33,16226828.33,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
PLANNED_AT_TRADE_DATE,T09,MCX:T09-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-08-03,2022-08-18,2022-08-18,2022-08-18,-0.0,1.0,n/a (INR flow),-0.0,-0.0,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
PLANNED_AT_TRADE_DATE,T09,DUTY:L1,CUSTOMS_DUTY,CUSTOMS_DUTY,PNL,INR,2022-08-03,2022-08-23,2022-08-23,2022-08-23,-2442962.53,1.0,n/a (INR flow),-2442962.53,-2442962.53,roll following on the LME panel calendar,DIRECT,,-assessable_inr x bcd_scrap_hs7602 x (1 + sws_rate_on_bcd),,P3
PLANNED_AT_TRADE_DATE,T09,IGST:L1,IGST_IMPORT,IGST_IMPORT,BS,INR,2022-08-03,2022-08-23,2022-08-23,2022-08-23,-16430033.46,1.0,n/a (INR flow),-16430033.46,-16430033.46,roll following on the LME panel calendar,DIRECT,,-(assessable + duty) x igst_rate_hs7602,,P3
PLANNED_AT_TRADE_DATE,T09,INSURANCE:L2,INSURANCE,INSURANCE,PNL,USD,2022-08-03,2022-08-24,2022-08-24,2022-08-24,-1205.82,79.2745,CIP forward to the settle date,-95590.82,-95590.82,roll following on the LME panel calendar,ASSUMPTION,,-insurance_rate x insured_value_uplift x cfr_value_usd,,P3
PLANNED_AT_TRADE_DATE,T09,LC_USANCE_FEE:L1,LC_USANCE_FEE,LC_USANCE_FEE,PNL,USD,2022-08-03,2022-08-24,2022-08-24,2022-08-24,-1534.68,79.2745,CIP forward to the settle date,-121661.05,-121661.05,roll following on the LME panel calendar,DIRECT,,-lc_usance_fee_frac_per_month x ceil(usance/30) x bill_usd,,P3
PLANNED_AT_TRADE_DATE,T09,PSIC:L2,PSIC,PSIC,PNL,USD,2022-08-03,2022-08-24,2022-08-24,2022-08-24,-960.0,79.2745,CIP forward to the settle date,-76103.56,-76103.56,roll following on the LME panel calendar,ASSUMPTION,,-psic_cost_usd_per_box x boxes,,P3
PLANNED_AT_TRADE_DATE,T09,DUTY:L2,CUSTOMS_DUTY,CUSTOMS_DUTY,PNL,INR,2022-08-03,2022-08-30,2022-08-30,2022-08-30,-2442962.53,1.0,n/a (INR flow),-2442962.53,-2442962.53,roll following on the LME panel calendar,DIRECT,,-assessable_inr x bcd_scrap_hs7602 x (1 + sws_rate_on_bcd),,P3
PLANNED_AT_TRADE_DATE,T09,IGST:L2,IGST_IMPORT,IGST_IMPORT,BS,INR,2022-08-03,2022-08-30,2022-08-30,2022-08-30,-16430033.46,1.0,n/a (INR flow),-16430033.46,-16430033.46,roll following on the LME panel calendar,DIRECT,,-(assessable + duty) x igst_rate_hs7602,,P3
PLANNED_AT_TRADE_DATE,T09,LC_USANCE_FEE:L2,LC_USANCE_FEE,LC_USANCE_FEE,PNL,USD,2022-08-03,2022-08-31,2022-08-31,2022-08-31,-1534.68,79.3147,CIP forward to the settle date,-121722.64,-121722.64,roll following on the LME panel calendar,DIRECT,,-lc_usance_fee_frac_per_month x ceil(usance/30) x bill_usd,,P3
PLANNED_AT_TRADE_DATE,T09,PORT:L1,PORT_CHARGES,PORT_CHARGES,PNL,INR,2022-08-03,,2022-09-01,2022-09-01,-960000.0,1.0,n/a (INR flow),-960000.0,-960000.0,roll following on the LME panel calendar,ASSUMPTION,,-port_cf_charges_inr_t x base_payload x cleared boxes,,P3
PLANNED_AT_TRADE_DATE,T09,PORT:L2,PORT_CHARGES,PORT_CHARGES,PNL,INR,2022-08-03,,2022-09-08,2022-09-08,-960000.0,1.0,n/a (INR flow),-960000.0,-960000.0,roll following on the LME panel calendar,ASSUMPTION,,-port_cf_charges_inr_t x base_payload x cleared boxes,,P3
PLANNED_AT_TRADE_DATE,T09,IGST:L1,IGST_CREDIT,IGST_CREDIT,BS,INR,2022-08-03,2022-08-23,2022-10-07,2022-10-07,16430033.46,1.0,n/a (INR flow),16430033.46,16430033.46,roll following on the LME panel calendar,DIRECT,,+(assessable + duty) x igst_rate at igst_credit_lag_days,,P3
PLANNED_AT_TRADE_DATE,T09,IGST:L2,IGST_CREDIT,IGST_CREDIT,BS,INR,2022-08-03,2022-08-30,2022-10-14,2022-10-14,16430033.46,1.0,n/a (INR flow),16430033.46,16430033.46,roll following on the LME panel calendar,DIRECT,,+(assessable + duty) x igst_rate at igst_credit_lag_days,,P3
PLANNED_AT_TRADE_DATE,T09,BILL_COMMISSION:L1,IMPORT_BILL_COMMISSION,IMPORT_BILL_COMMISSION,PNL,USD,2022-08-03,2022-10-17,2022-10-17,2022-10-17,-1315.44,79.5832,CIP forward to the settle date,-104686.88,-104686.88,roll following on the LME panel calendar,DIRECT,,-import_bill_commission_frac x bill_usd,,P3
PLANNED_AT_TRADE_DATE,T09,FX:T09-FX-1,FX_FORWARD,FX_FORWARD,PNL,INR,2022-08-03,2022-10-17,2022-10-17,2022-10-17,-109620.0,1.0,n/a (INR flow),-109620.0,-109620.0,roll following on the LME panel calendar,PROXY,,"sign x notional x (X(tau, value_date) - K)",,P3
