week_end,published_utc,source,title,link,query
2022-04-15,2022-04-10T07:00:00Z,SOFREP,The Patriotic Act of Collecting Scrap Materials to Help in the War Effort,https://news.google.com/rss/articles/CBMinwFBVV95cUxQWU5VWENwNExHSWpUVnFXRVdRV0tYLTE1dXZfY05XVDVKQy1YQU9mWG1qcmVwYWU5YVlGYWFhWWhoRGs2MWM5WlE0bTRtY3dOMjE5dTdyV1MwQUk5TnFzZXcxNU9wdlExYjV6LTZwR2pzZ25uT3ZxbEUtOUlEVlAxaVBCVFpJLVN1ZDJrTEs5OVRTemNqVmYxN1llOC0tVVk?oc=5,en-IN:aluminum scrap
2022-04-15,2022-04-11T07:00:00Z,Miningmx,Guinea sets May deadline for investors seeking to build alumina refineries,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPUFdTS2t2WVNHOXFQbk5DUWFXRHU0Rm5UeHlMS1RxdnF6NUFnZ24ydjlSY1JXRnBUelU4Tlp1SUV6YlBLSGROWnBwSS1EQVRLUWk3MnhhV0d1LUVGSmRFYkZfd1JDbXV3S3RXaG5oRUZRTlR5LTJiVkxvQXdYLWc4SVkwbHlMVWt2ZGl0M1NzM3lYQnlzcml5SkJSNHlic2JUeFRTc0VfMDRJQV82OXFjX0RHRUFFWUdPR1pwQ01WeGs?oc=5,en-IN:aluminium price
2022-04-15,2022-04-11T07:00:00Z,MoneyPantry.com,10 Most Profitable Items to Scrap for Cash (Found Around Your House!),https://news.google.com/rss/articles/CBMiY0FVX3lxTFBfUFpWNDRsYkZVdEdrT3VFblZXdUdNVmdLelZjVkh1b3BNWmtYS1VyWi1lUGhiYktEUFBzd3NRaDhwendXVnluX0xwYVJpc2lDR3Rtb1lfaHBJMFFiRDZxeVYzVQ?oc=5,en-IN:aluminium price
2022-04-15,2022-04-11T07:00:00Z,Bloomberg.com,Nickel Drama Spurs Chicago Bourse Bid to Grab Trade From LME (1),https://news.google.com/rss/articles/CBMitgFBVV95cUxNSzNYSXI5S0w4M1hBLURPaDNUeWpwdHRKRUNIOVVGOXpBdDlLTXBLUUprbnhoWW1CR184TXAtZU5fUmQ5OEpsdTdmS1dqNG1FTTZvb3k5d19Ec25fWDZWWGFzZGZ3Yzk5cU9KbDk4M2xPZ3lVdld2ZVdtMWpmaXNuUUV4ZkVtTlEwSjZzR2V4ckZ2a29YanVNWndNSHYyc04wXzFHMTE1eDhHSDRNTFRUZEd4NHdFQQ?oc=5,en-IN:LME metals
2022-04-15,2022-04-11T07:00:00Z,Sportskeeda,5 best metal spawn locations in ARK: Lost Island,https://news.google.com/rss/articles/CBMihwFBVV95cUxNbHlobG9YeXowS3JhMTRMUHNLRVdzc25DV1V3YS1odW5OOWVHQjZNWnUyNVE3bkcwUlZ4Zl9fcTI3ZXI4WGtWTll3TFFrYS1QZFBVY2JUaG1ZdVhVTXlHemFCT1NlaGxBUnhuTTFRQWlDc3d1RW03YW1zSFd0Rlp2V2RBcGlGVkU?oc=5,en-IN:base metals
2022-04-15,2022-04-11T07:00:00Z,KITV,Some Hawaii mechanics say rising metal costs affecting car part prices,https://news.google.com/rss/articles/CBMi6wFBVV95cUxPUkhSR2dGeGZjR0NjVkxXS0FzYlpKeHEzTk5SdU9uR2JDcml1WVdDeTJDTU1xTzVUdjZnTGl2cmhhUlI0THNxWVdaS29Ybjd1SkhuVEdiOVFUOTliaEtrcHh1V3FJQUVWa3ZOb0hpM3liM2wwVnlyOVdnOWZGUE1WMjcxcUl1aWdPaEJHdWZGdk94OHNIMUtWbE1vUDRPMzJlaHRHTl94b092UjZqS1lwVFF6V2lpYWY2dW9DdkR2OG1BUzlhb0dFODZEZjcwZDVFRko4Rzc3OTUzNWdYb003T3U5QVFzZV9wc0ZV?oc=5,en-IN:metal prices
2022-04-15,2022-04-11T07:00:00Z,The Economic Times,JSW Utkal Steel receives environmental clearance,https://news.google.com/rss/articles/CBMiywFBVV95cUxOWVd1YXlwSl9rNkEzZjROMTh4LWxyNXp0YnhuVWJxaWtOQmYyNURhSmltbU9GcWE1NWJSVV9uWWxUbEFwSjk3a1Mtejd2cHNSRFVOY19zeHZ4Y1VDeE0zY3BXbjdaRnI4clE4S181S3l5dzVGVzlFcnctUzg1RENxNUltSDNTdDZpcUNlQzdfUmpFUUU0b3FMclE3S0s0S28wX0d1cGNYMjlSR2RYZEYwc2RPS05TYlZmRkJZRERCWkh2dnBUbWJ6UkhLc9IB0AFBVV95cUxOcXl6UnNSVUxBRURuRU5JSjdkMnNvQWJOekdxMTM1Y250Z1pmbXYtNzdzZm5Uakhzc1o3UTFvLTY1R3NZM2gycHQyc0d0emd5YUdLbjE2Z2N5ajlpVVEweDRvZEpoVWJXNFlmNXFoTnlXRDBYVUNNWUluRHBVUmthN3pqUXhNSnlDT2ZpcHIwQ01saUtxOUtENU56NS1zMWllOWFTd2ZqQXBBY1M3UTNHbjI3TDVseVdtSk8xMTZjQWJVaDFTY2VlRV96Y3RyX3hw?oc=5,en-IN:steel prices India
2022-04-15,2022-04-12T07:00:00Z,Ukrinform,"Ukrainian Army turns 5,000 Russian military vehicles into scrap - Forbes",https://news.google.com/rss/articles/CBMiwAFBVV95cUxOakZ6X2RvWlRDV2ZZaGxFd3AxbEppVGh5Vk1HTUxkT2p4MVFDT3A3bHNEbG90c2s5aVI4bDRQSXdFMWlINXEwV1hBNlhkQURQeG52b08zUEs5eU85Y2otbFprT1VzV0dIazV3YUpVVElURFh0cXJXMzBza0dJd2ZQQUQzbVNlckVBZnl3d1cwRFc1SmRwUHR5bTR6S1Z4RjdGaHV1TjFaa294V3pxeENSR3Mxemp3ODhFYXlpeFUxVTfSAcYBQVVfeXFMUFRvMm9GUGFidWF3aVBRU2dZVlBhV0VtY0JHQVpnY1hSVlRNOW9lTkF3U1NvTTFwbVkxZllmWDJ0QkVwVU1QVlBxWlBqX2tNRkQyVVQ3LU1JQWRidWl6WEZpRzU3T1dXZ1NCcUFIN2hnRDhoQUZQOGg3N2x4a2RHNFlZRXVrQ0VVZ19qenVjLTJqT0Z5VlhvYU5COGJLampzcGpyUE9DbElRNTg1TmhuN28wd2RhZ2tGUW1ZdEwzMExVZ2VLb3h3?oc=5,en-IN:aluminum scrap
2022-04-15,2022-04-12T07:00:00Z,ET EnergyWorld,Mayhem for steel companies: 36 per cent jump in raw material costs within a quarter,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQTzVSUE40YkNwMEJ0ZTBNMi1NQU95d3d5YkJHcEM3bGNVLWlPUmUtM1BqS3R4aUpCc3lnZlZmTXMwbGNiaTNqYkU5NE9WT2xoc05ReUNUb290U1JRNzJpZnc2QWdUejVyUnN3X1duNlg1eWtPT2tsSkJrcWRNQ3JTQzZSeWF4NmxzbGxEdU5wNFBUemRKb1ZLUHZFYVRCbUMwQlN5Qy0yTlRPalZGYlBoLTB3LVM4ZG16TGpidUVqek5TeGtCN2xidHFnQ1YxS3hkWVU5TmM4WE5uY2hzV0HSAeMBQVVfeXFMUGpQOEpPYmFoaUJOd0VMMFdjb3dwcVNXai1ibXJpVGFkTURYV3dadFVRbVRTRm90el9WY1ZfNXZSX2VWYnk2eEQ3NmdtZDgxeWxsQ25CaXd0TUY4aWM0R1NjRllKTlZCNHQ5dWFJX0R3WE9HOGZWY3RSbWdxeXF1MG00V3VSMnM1MTBNZjhEUG4xcWVfSDdDaXBfT3R3TFQzbXQ1RVdjcFFqSHJyZzhuZDF5VzFtcUNwWjFvRWstci12YXV6UkgydEJnbk9mNmp2ZVAwTTU4eFVkdk5qaHhvSHR0d0U?oc=5,en-IN:metal prices
2022-04-15,2022-04-12T07:00:00Z,ETF Trends,Steel ETFs Have Been Outperforming,https://news.google.com/rss/articles/CBMimAFBVV95cUxOYWVYcVA5R25xZDJRLTh0WkhpY0NTbHNmeDlUWEN5bkZlUGN6WExBYURoM1JBMmdFcl9nR0JnOG5WZnVuRndTa0NsbUtIUnpoenh4WDcxT0VhNzVHZkNpOC1FM3dSaHZ5X2hRM09WYmgzZWJPWVFIVUZReHVOYXE3azl5THozX1hhSENNUHNETC1ONDdreDZyY9IBngFBVV95cUxNSHBiTXVyZmdWM1R0SHoycXYyQU9iM3FsZDIwVFJ1TEVnQ2ZDTWZKcUJNSDVqbDBRT1JhRUdnS0VHekowdjZ4bnNnVXBabzEyb0NHNmpNZHVya2xwVS1uXzMwQ0tVckRwQjRmUjN3dGxsTG92WlVUMV9qWjk5bklnSEt6UHpDM0hOMXJrN3NyU3dNMlZFOWQ0UTNNZk9YZw?oc=5,en-IN:metal prices
2022-04-15,2022-04-12T10:36:53Z,UNSW Sydney,Best hope yet for aluminium-ion batteries,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQU1ZrbDFndEl6STdXUXdNbGlhWmNVYkZ2dWlpZ2RYV0VFUVpUTzFzVkYwUVN5OHFvMGtUUkw1cFRWbUozUndtX3prc1pldTY5bnh6MTRUbzJZU3ZYV0ozcmZOeVZ0MWlRdDRtSVdOUHQ0ZTZmdmFwTjRLZWJqWmZScFNPVFB2cERhSGhIQklIUncwc05aV0lNaDFNdFFKQ0dHQlNIa3VLYmdaLVVzUXVWWDBvVG9QV0FyYUhvc00tTkN2NTlTM3ZSWFpIdFlzaUFka0Mw?oc=5,en-IN:aluminium price
2022-04-15,2022-04-13T07:00:00Z,Reuters,COMMENTARY: Vanishing LME shadow stocks add to metals market turmoil,https://news.google.com/rss/articles/CBMirgFBVV95cUxOcTFFbnBGR2pWMVdXUlh3ZzZGUTlXdEhQNHlXbUNkRFJ5eWxBQXdmWC1KWm1iQnhnQVFlRVE3bG9aOFdvb2JUUnkwS09pQ0ZlcE1fQjBFVV9mVktIMy1IVmZkZjFNY2lGc3JaQUtFbkVURm9vbnBsdU5oS2lTckFMcDZLaUdIWmxyR0JhejdUYURNaE1kS2tZellUQXpFUXpUUGdzcHIzS2FzdmNUdWc?oc=5,en-IN:aluminium LME
2022-04-15,2022-04-13T07:00:00Z,The Drive,This NASA Crew Transport Vehicle Concept Was a Masterpiece in Aluminium,https://news.google.com/rss/articles/CBMioAFBVV95cUxQZll4ZWprNk10Ym85dVR1dWVDdktsdVJ6YXdVQ3JJTG52MUEyRVhpSXE3UVJWY3FOczAxYzFOaGxpd1VVdGdlVy02YjkxY2JRTVpNU3EyTm1obDNDUFVaZTJ2LTNTNzN3b3h2bWo2MnRPM2NGUzBaMlNEMDNMR3dONUphZGxPZjlpRnBfNEZSSmlITmRkem14bnJpTF91VWNh?oc=5,en-IN:aluminium price
2022-04-15,2022-04-13T07:00:00Z,sportscollectorsdaily.com,"1997-98 Skybox Metal Universe was Intergalactic, Planetary with Out of This World Inserts",https://news.google.com/rss/articles/CBMijgFBVV95cUxPdnhsQ3JsYkp6dUY3b191M0xrMzI3WFR3MDk1bDkwN1pRcU1kLWZXc3N0SEJ3NEZUNTViRUFpNU1RZlh0dFE3ckYtVjZXYl96bGRjdkF3U3VPOWx6bE91R1llZWtpWlFnRzhuSkYyOHBkNFVlY2VabXh6VE1CY0twbjNsRE1TN1hXaGdzeTNR?oc=5,en-IN:base metals
2022-04-15,2022-04-13T07:00:00Z,China Daily Global Edition,Steel sector to see limited impact from external woes,https://news.google.com/rss/articles/CBMiggFBVV95cUxOWkxxajgwMlg3aHNWdUF4RWpLaE5rNnc5cm54M0FKNnI4aTZIZm44QnJ3MEdoV09lSlVGNm4tb3lwRTdYRjZMZTlWNWR4THdhODlIUUFJY3ZaWGZHTHhic1NRZDJlMjlwLTNRVUNwdTFKT21CSzNwdDAteDhQa2FvZkhB?oc=5,en-IN:metal prices
2022-04-22,2022-04-16T07:00:00Z,The Economic Times,Mahindra & Mahindra to sell entire stake in Mahindra Sanyo Special Steel for Rs 212 crore,https://news.google.com/rss/articles/CBMi_wFBVV95cUxQYWQtbF9ESHhBdHg0M1dUSHpYN1NaSGVjYTBzQmF6RmZWd1VNWk5hVlFBdERCOTNkbkdtMlE0SjBaUmxISzc5Zi1VUnhBWHY5UC1mT2VkR3ZWVFNCUHNzRjhwQmhoV3plTlBRZWFQZkVWWFZxSld5VEtkY0pSRzBZR0FUWl8wbzAzQjlrQWJUZWxqQjFlSWNMc0VhTk1wa181c0JHR0wtSllYRTRYOVJTRWtZeXFwbTNET0I4UmFpb0pIUmtiSWZpS3FaYlRQdk5iTjRSeWRNbERQWTlEdXhWRnhGdEFBVTU3bUExNGdkZlV3cGVmMWhzRjFPTUl2SnPSAYQCQVVfeXFMUFdDQkxiZ0xQSzlXdFNka1lZYldpYW9NWEU5bkJUTmNycnpOOFhfc2V3WVpzUEFFbWpCU0hLdl9CTk5lVHNITDJ5U3gyUmYwWE9uRVYwbHVCSnBycE9OREkyR2tNYUp3cjg2aVhqa3h5d1E2MXk3c0tPOWYwMDExSnZ4bTBrNERjb0c2bVNleWFrXzlMYzRkV0F2T2hQMG5DQnpwT2dDcE1rbUVLeVFrZThXdE9lV2hBMlZiTjgxbWc3LWVSNkNtMnU5dDc3OUhhWWNGc2MzaXcyQUVsS2dLa1VUWUw2ZEJ5V0QzVzV6TFprT3B1TUdVVmVKYmJzQzJhc21uNXM?oc=5,en-IN:steel prices India
2022-04-22,2022-04-18T07:00:00Z,The Economic Times,Commodity course: Buy this metal future to generate up to 14% returns,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOX3pIWUFQanVEdTZFcU84cjkyeDlQNlQ2angxV0dxTk5tUTZzbV9NaGdUaFAtLUFzLTJHM1AyYzMtWmJwZXdkZW5lR3lKelVQQTd2a1luWm1BUFBEUjRUcllLNFZyeFVhSm1keVZTWnlxbTdQUm14SmVtcW53ZVdVUUVBRGkyYi0zTGgxUzVuOW9JQllYNm13YWNZRElGU2hlZld3WGNNTGl5WHRLOWJTN3J2c3NBc0U3ekhmMVExOFdjX3I1V05qSHFnbU85R184UFQ2blg3WWc1MjRsbFHSAeMBQVVfeXFMTkFUZEFJMF9PUTZ6aDZ2dEJxMFAzR3lFMW4yMng4Vnp1VTJMUEx0OTRPN0ZoVVB2cThTUlRTRERFT25CYXd5RTFmSjRBa2tkenM3TFZJWmlxVEpUdEs0WllrVFY1THozMS10OEZZUF8tczVmZUVCUUJtYy1KQ2RNSV9RVmJvelVBbDhfOUkwSFVPWDJIeGFZVU9QOTNsSHJSU3Z4S2h0anRLZ2c5em8xSUNTSVZmU1dvOWhhYmk1akdTT24zN3ZrZi13T1N4OXhvWGRBWmliT05wbm1peExjOWtsNFk?oc=5,en-IN:LME metals
2022-04-22,2022-04-18T07:00:00Z,thefabricator.com,Steel prices stall as demand from manufacturers begins to soften again,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNLUZMTWNHeHNZb0xnYWxBTkNGS3Q0WDg1azdjNTA1ZTI0SEFUb1Z5TlJwbDdodWxxZVR1WWlLUmwwU0VBZ1o0dUI1bk5JamhYaGRscHFSbHVoNk9mU0hGZ0pwV3d0enhKMzV6YVVnLXNNZTNXUXA4X01FM1FHUjNjREYxZlVoRUJmMmpPcFB6bmdlRU84Y1hwcmNpMGlRaGNxMmFiWFVJQllQdUVYdXFDcnRaQ0ZuNzJmdFgweV84RnR0a2c4RUNveVdfNkxubU5N?oc=5,en-IN:metal prices
2022-04-22,2022-04-18T07:00:00Z,The Economic Times,JSPL's steel production rises in March quarter,https://news.google.com/rss/articles/CBMixwFBVV95cUxPbnVlMWtub09lUnVXb3A1NXU4c2I5d2Z5VEpaQW5mLVRxRUNtczJ4Z0N3dnZQNzVOcDMxUmtDT2p4TkVEZ3BxYlVqamtELTNUcVZHNVRQb2dyellTMWVxbEhVRU9sV05BYzZVRk1hQXpFQVVCM1EzRFZzM0ZCdWRDMXk3RWVveURHY2o5c3hpRWx5QV9JU3hnRmtZTlhYTXhrdnFzRHRRV1gxYnJrcF9kN3M2c0NjMWFTSGhqSW85Xy1za1lvaXdR0gHMAUFVX3lxTE5qMURncXlYNG92UWJWTnJIVjh0SmgzVDdCQ1BuMUluNENoalpabmk4a3VLRFp5OW9IdE94TlotMkVSSEdpbWk4enh1aW1qWFVCNEl2SXFjenV1UGRDRTlCY0pjYWVaY1haSEh4WVh0SmhDSGlpbU9YMlYtdDlkZXVVWURLbWx6d096bXNTTk03NFpjSHdSbVM1aVRhTkkyTnVHVy1vUG1xeUVBcGVZazJmMlVvbGZ3Z0p4Yjd6ajhiSHkta3BVbnNEZlBpeA?oc=5,en-IN:steel prices India
2022-04-22,2022-04-18T07:00:00Z,financialexpress.com,Tata Steel to consider stock split at May 3 board meet,https://news.google.com/rss/articles/CBMitAFBVV95cUxPNldyZXJyS1NJc01pZ1JDbXl0aHF3OUZBR3poMWJGSmRJM21CTzlpQU5LV1lla2tETEZaTFBWR0hFSjRJeFJtSWVhWWRQbnB2ak1aR3RYdXlJcFhEY2c0R2c1NHdsWk9SZXRSUVAtTmltbmNRYXRCYll0SUhvWER1NWxKbmtCLXRhWE9TRUpCS3lyNzJrOGV6elRxSTFwZVY1T3lKSXJBYUFGcWZYWVFRZkJJT3TSAbsBQVVfeXFMTmI1LUd5X0w3ZnhPWW93NUpZbU1QeVNzQ08tZUxtWHNKMnhudFliRnJTWFJDVEZxQWxwQTdMb0ZoMXR5djMyQWNqYUVPVVI1X2VVSkJHano2ZUV0clRNejJ1bVZ2ek54bk9INUUwc3AyTmtUNWozSDVJc2l0MWRpZjctOU00dGxUeDEtbHZSMjJrZzNtcDh2Ui12QlJKYllKQ1lvZnBiN2hFZnIwS0RNWjBYSFh2YUtURWpmSQ?oc=5,en-IN:steel prices India
2022-04-22,2022-04-19T07:00:00Z,Recycling Today,5 sectors driving the demand for metal recycling,https://news.google.com/rss/articles/CBMijAFBVV95cUxPQXZVT0pqZEVXVjZ0d0loLXAxbXYtV2ZLc3p4Ymt3NXJWSVlWNGZNOURWQk5SQmhieEloUkZyQlZKOTFxbkhfVl9hTUgwVXZjN3pIdjZFOVVOSUZyNU92Ul9jczJQQmtzZGtuNlZFdFNCWGUzNHgyUXlPU3o0VjJTaXVSak9seGVGZlZxUQ?oc=5,en-IN:aluminum prices
2022-04-22,2022-04-19T07:00:00Z,Reuters,China's March alumina exports to Russia soar as sanctions over Ukraine bite,https://news.google.com/rss/articles/CBMitwFBVV95cUxQeWxoNWYxdUU1XzQ1bi1HTEpmSnd0SThucU82eFgzZFJCQ0R3OTJncUpmdmpFS0NqR0gwa21tY3FnQnhrS3VFa0QyN0tDVGV0cGJvQ2kzc19zWUxTdXBQV3djNm81OWtDTjVscFNuTlh5cWYxb1hDZmFzckhLY3pRSHU0dVB5NW1pVTR3ay04b3ZOSDQzVFJOOEJMMFF2ckM1OV94em1SQ3RxcmNMd05kdlN1OWdEZzg?oc=5,en-IN:aluminium scrap
2022-04-22,2022-04-19T07:00:00Z,ETF Trends,Trade Increasing Demand for Earth Metals With This Leveraged ETF,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNc2hlcGQxRDJjdkVmeFB5cXByQ2hsVmtkVkdXOWM4bVFUMFdWSGk1eGlNdk5xdm92SzdhdkpfVmlLeVVXSXNQZGVhUl9abjNoaTFkcjRxcl9fMDFEbW9LamxkUDJQekNXMzBHM1Z4b21jTElnbDBXNXpHYkhHdHdQV3JqYkRtVWJNWDZHRmRwX1NBZ2RXX3ROYnRwNEo5bDJZaHpQaUJxTUQzeWh6WWt0ZHNiWXd6WUZj0gHDAUFVX3lxTFBkaF9xZDRnVnhpQ0t1U2FwR3htZE9OV1JMdzZXSGxudXE0NnJYa0VDcUdXamtkN1ZNMmNvdk55R0RoRGlxbTh2V2RKa2FUTW5UcHczaEpqWWZLanM4cVp4ckhVQTY2MEdZeFdIOHcxWFNMYWM4U2lkSXNOTDJYYUZkbVZ5UFhfbXkyNUpCWG5jRGpLZlQySzRZTW1zbVczWWs4VkljN1hPM0dDNlpIQjNRVjYtRTVPWjRuRFJ5U0hFcmRqMA?oc=5,en-IN:metal prices
2022-04-22,2022-04-20T07:00:00Z,WSBT,Construction of aluminum recycling plant breaks ground in Cassopolis,https://news.google.com/rss/articles/CBMikwFBVV95cUxQZG1CME9rTE0weloydHl4TEJRSnNpODNDU0E4SEVXY2lGZkppcGhUaTd2SnF0TXJRckNrb1hHaE41LVBxMXBqZkJFYl9feW95MnlCZ2doTUN5MmwzdTk3ZHlBVEJtSm12RkZpWTlwZW9HUjI1OXlBRnBTNGJuZVB3Q2ZDY2s3TUxUTlV0b0ZrQ0gteHc?oc=5,en-IN:aluminum scrap
2022-04-22,2022-04-20T07:00:00Z,investingnews.com,"Latin Metals Discovers High-Grade Copper Mineralization, Auquis Project, Peru",https://news.google.com/rss/articles/CBMipAFBVV95cUxPSDBVYzVWaXYwSHNrRkVUbHNQc2lxZzNRamFWcnBtZTRNb19ZRjdZaEE0Qnc4ZDF1b25LTWM4VURoSVJ2MDVlMHVEQ3BQV1Y4bGJRMHU1QkpwN3UzWWd0TWFwVnlXS0ZfLVc2d2JpVHlGZXdSX3dTMnUzMHFXX2hpUFQwUkk2QUNHczdkTEN4c3FGaVJINFF6UmZwcDVXek5FMjJLbA?oc=5,en-IN:base metals
2022-04-22,2022-04-20T07:00:00Z,statista.com,Forecast global steel price 2023,https://news.google.com/rss/articles/CBMib0FVX3lxTE16RFFFN0RDa1kybkdCbENRVjJEdFBMa0RfZy0wY3pFWndNZmdXREh2RGQyUEFJdGptTk9hUXYzaGlfa2g1cEduVGFDSVplTUY3VjFPLWRfTWEwVTNhaXFpdV96QzJhY2YtSVdSektyRQ?oc=5,en-IN:metal prices
2022-04-22,2022-04-20T07:00:00Z,Reuters,"COMMENTARY: China steel market walks high wire between cutting output, boosting growth",https://news.google.com/rss/articles/CBMiyAFBVV95cUxQQzdoTU5JMW5MVGFfMzg5MHVBOWgyaTkyc2s4YzQ1NGVOdi1zdmxHdjVoakJtMm1ydEp3T3p4VW5ETWd5ang4dHhITVR3VU40R3pDRHhXX0xiVERNV1ZxSmoyVUlyNjc5NHhzcGJDUTMwamFBQmpWR2xIdmJNaUhPTGRKeHlEc0xPZWRqYlNxUDZiWlc4NjNKcnFnVnNRY0s5UFNDR3ppWHBqY1RWVWY2YUc0c09fM2t0SXdCS09MbW5qU0xma0ZEcA?oc=5,en-IN:metal prices
2022-04-22,2022-04-20T07:00:00Z,Recycling Today,Shredded scrap value breaks $600 per ton barrier,https://news.google.com/rss/articles/CBMingFBVV95cUxNZzZoQ0VrcDZETG9uNWdRZlFwRzFSaVRsZS1waWR6aUp5WUxiaEFldGE0WmEyZU5XZ2hzVlhCb2NndUlZQXJocnBpakltcjFDamQ4N1psZThhZHJGeV9sdHI2NHBPX2llcTdQVE9LZTg1VGs3eHdiWXVjVUNRdE9sUjlxU3VpU1JtUUcxWDNGNy1MT2o4eTNwWlVkWEpPQQ?oc=5,en-IN:metal prices
2022-04-22,2022-04-20T07:00:00Z,The Economic Times,India's Tata Steel to stop doing business with Russia,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQUUx2NUd5ZGx6cEVTSGw1MmxpRS1zVUlMTW5Na0JlVFNWU1l3b0tDcUV2UXhRMkRrdHdMa0xTRTZzdFJncHM2R0tNaC1KZEpSMnZVRTRxd3VqNWhmR2NVbllOeDk2UnhTaUtHWDREQVVabUdISVNzMmQ2cFZ6UWwzWkt2Q0V4NlNjbU5oMmFKNkZBeWUyeXljUGo1ZVRqZXdDcmJZa3VXQkFaTGNSYl9mV19MUGpBSE1QV0ZMM0h6WFU2SDFsbVJPWms4cnVpMEtM0gHWAUFVX3lxTE84VzRUMTJRVkR4Q3d1VkFUbTBhdHZIMzQteVJnM1NYb3RsamFjUjB3TEFGbHpaT2Rjem5qZE9sMmVPQ2F3dEVPMjFuUXc2aFVBYzU2VTVtQy1hR2hBSnpWWVVfT2RVemlkUlFscXIxSTNTTjBxaVlUSnBJRUZmNk10VWFLcm1oenRNVzI3SUFnMHpNbmMzbF9xZXNTQnJ6RDVwVVZ5cEVmSXBKOXZEMUpETjBXdlVkV3pLZmdpVFI2TWVjSVBTMWE1NVhoZHY3amJYLXhVUFE?oc=5,en-IN:steel prices India
2022-04-22,2022-04-21T07:00:00Z,The World Economic Forum,Decarbonizing the electricity supply for aluminium production,https://news.google.com/rss/articles/CBMitAFBVV95cUxOLWY1UFo0TW9uVVQwR043ZDNuVXlFMUNmb3l5ZEZQbkdoMDZMbGhjVkMzZFZHTEVjcUs3eDFueDV3bmF1aVRYQmdUbkFoR0swY0tWU2kwd2VQSGlLbGtISjBNUXhfRjJNc1AwLUpwblp2ejdGZU5OVzRwN3YzTjhCYS14SzZlUmpTRlBGajdqUS1wd3MtS1VSaXpTczVtNk9NN0VWWDZWc0lRSnJmUUhVajV1S0M?oc=5,en-IN:aluminium price
2022-04-22,2022-04-21T07:00:00Z,AL Circle,Aluminium recycling company Real Alloy records zero safety incidents for one whole year,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQRDlCTERKTkFHb1hKelhNS0hka1IxTWg2dFRZN2xsV1lxWFR6TDA5SFNVVExpd25lSWxJQmNOd2FQdGRBTDRwUWhXalk0cktEaWowMVRkUVBqYjg4MWs1VU52eTFnOU8yS1E4M1JoVWlrLWhlZHh5Rm16eC1OeGxVUjVMcC1NTXlpb0dvTVB5bHhNRW15QXdacnN3bjZiSndHRGZBajVjNXlpVVRXcXJYUzQyeUpWSkgzalRTNDZyQlU?oc=5,en-IN:aluminium price
2022-04-22,2022-04-21T07:00:00Z,YouTube,इंटरनेशनल मेटल बाजार में बढ़त || आज के मेटल का रेट || SCRAP METAL PRICES || NewsMarkets24,https://news.google.com/rss/articles/CBMiQkFVX3lxTE5qaDJ5S2dlam1Dc2FrVVM1R1VIYVlhTVUtMjFhMVNodnlJQ2wyVFJnXzVHUmh1eVFROFczVnFNcnhiUQ?oc=5,en-IN:aluminium price
2022-04-22,2022-04-21T07:00:00Z,Bloomberg.com,Alcoa (AA) Stock Sinks as Aluminum Shipments Fall in Sign of Waning Demand,https://news.google.com/rss/articles/CBMirwFBVV95cUxQTDBIT2ZyQXVqZWwzWko3MERsTXZiRGxIQndEYnBfckJxRjlLWTlCZ01JcFNSZWxkQlpwTW41NTZtdVl5Y3pWeDNNWFlVcDlTeUtyUV9DVzFyN2xIWW5BdUQtREd2b21sNmZ0THJ0TFZxbG1JMjlqTmlqejRXVC1rMVozZ2o1YVlYbXg3dGJoQkFxYUtiNXh2bHRzRjF4UGdKNnNTcXZjQXB4YVJOeHow?oc=5,en-IN:aluminum prices
2022-04-22,2022-04-21T07:00:00Z,Aluminium International Today,Novelis expands production capacity for growing aluminium coffee capsule market,https://news.google.com/rss/articles/CBMisAFBVV95cUxQOFZWVWc3LTFpY1k4MlVkeDQ2NzZYdUZBNWltanNmUU9YUUtYcFZ1b0FNcHBaZ1JKc2hvQ29SNUFpSUpUVmY4bjJ5RDJwMEtvNm52TDJxRUE4RmNEM0ZneU90d1pYN1pUTUtSLURUQUdjRm42Y25vTXdQeUhmVXJmSmI0YU1jR3dOcmI2b3RacGE2UTVVRW5SMXJ3aU1LSU1mdFlhVU5zem54Y05TZzAzWA?oc=5,en-IN:aluminium scrap
2022-04-22,2022-04-21T07:00:00Z,letsrecycle.com,EMR opens metals facility at Glasgow docks,https://news.google.com/rss/articles/CBMiggFBVV95cUxNczcyRzI0WlF6TE1JS2tTaUtIaHI1WXdZMkJUWFA0cmhtUUF3R1FPR3VyT1NfNXY4NDk0bGE5Tk5DZGhXQU8wblFYMUg1S3ZaZjAtMXlWM2UyclRaa05LRDl5UkZuWXZLMzZSNnZGQjRHdVNmMXFpS2pTWVc0ZnZkdUtB?oc=5,en-IN:aluminium scrap
